,X,Y,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
1492,131.118603,-28.269260,0.000060,0.000000,0.000000,0.000000,0.000000
1493,131.118783,-28.268276,0.000139,0.000000,0.000000,0.000000,0.000000
1494,131.118962,-28.267292,0.000288,0.000000,0.000000,0.000000,0.000000
1495,131.119142,-28.266309,0.000234,0.000000,0.000000,0.000000,0.000000
1496,131.119321,-28.265325,0.000062,0.000000,0.000000,0.000000,0.000000
1497,131.119500,-28.264341,0.000023,0.000000,0.000000,0.000000,0.000000
1498,131.119680,-28.263357,0.000016,0.000000,0.000000,0.000000,0.000000
1499,131.119859,-28.262373,0.000011,0.000000,0.000001,0.000000,0.000000
1500,131.120039,-28.261390,0.000009,0.000000,0.000001,0.000000,0.000000
1501,131.120218,-28.260406,0.000005,0.000000,0.000001,0.000000,0.000000
1502,131.120398,-28.259422,0.000006,0.000000,0.000001,0.000000,0.000000
1503,131.120577,-28.258438,0.000006,0.000000,0.000002,0.000000,0.000000
1504,131.120756,-28.257455,0.000007,0.000000,0.000002,0.000000,0.000000
1505,131.120936,-28.256471,0.000015,0.000000,0.000003,0.000000,0.000000
1506,131.121115,-28.255487,0.000015,0.000000,0.000003,0.000000,0.000000
1507,131.121295,-28.254503,0.000003,0.000000,0.000004,0.000000,0.000000
1508,131.121474,-28.253519,0.000000,0.000000,0.000006,0.000000,0.000000
1509,131.121653,-28.252536,0.000000,0.000000,0.000008,0.000000,0.000000
1510,131.121833,-28.251552,0.000000,0.000000,0.000011,0.000000,0.000000
1511,131.122012,-28.250568,0.000000,0.000000,0.000017,0.000000,0.000000
1512,131.122192,-28.249584,0.000001,0.000000,0.000025,0.000000,0.000000
1513,131.122371,-28.248601,0.000001,0.000000,0.000035,0.000000,0.000000
1514,131.122551,-28.247617,0.000000,0.000000,0.000047,0.000000,0.000000
1515,131.122730,-28.246633,0.000000,0.000000,0.000061,0.000000,0.000000
1516,131.122909,-28.245649,0.000000,0.000000,0.000081,0.000000,0.000000
1517,131.123089,-28.244665,0.000000,0.000000,0.000114,0.000000,0.000000
1518,131.123268,-28.243682,0.000000,0.000000,0.000165,0.000000,0.000000
1519,131.123448,-28.242698,0.000000,0.000000,0.000209,0.000000,0.000000
1520,131.123627,-28.241714,0.000000,0.000000,0.000243,0.000000,0.000000
1521,131.123806,-28.240730,0.000000,0.000000,0.000270,0.000000,0.000000
1522,131.123986,-28.239747,0.000001,0.000000,0.000316,0.000000,0.000000
1523,131.124165,-28.238763,0.000002,0.000000,0.000397,0.000000,0.000000
1524,131.124345,-28.237779,0.000002,0.000000,0.000564,0.000000,0.000000
1525,131.124524,-28.236795,0.000002,0.000000,0.000812,0.000000,0.000000
1526,131.124703,-28.235812,0.000002,0.000000,0.001128,0.000000,0.000000
1527,131.124883,-28.234828,0.000002,0.000000,0.001422,0.000000,0.000000
1528,131.125062,-28.233844,0.000001,0.000000,0.001624,0.000000,0.000000
1529,131.125242,-28.232860,0.000001,0.000000,0.001767,0.000000,0.000000
1530,131.125421,-28.231876,0.000001,0.000000,0.002010,0.000000,0.000000
1531,131.125601,-28.230893,0.000001,0.000000,0.002271,0.000000,0.000000
1532,131.125780,-28.229909,0.000001,0.000000,0.002367,0.000000,0.000000
1533,131.125959,-28.228925,0.000001,0.000000,0.002388,0.000000,0.000000
1534,131.126139,-28.227941,0.000002,0.000000,0.002396,0.000000,0.000000
1535,131.126318,-28.226958,0.000004,0.000000,0.002284,0.000000,0.000000
1536,131.126498,-28.225974,0.000007,0.000000,0.002086,0.000000,0.000000
1537,131.126677,-28.224990,0.000009,0.000000,0.001771,0.000000,0.000000
1538,131.126856,-28.224006,0.000008,0.000001,0.001511,0.000000,0.000000
1539,131.127036,-28.223022,0.000007,0.000002,0.001310,0.000000,0.000000
1540,131.127215,-28.222039,0.000006,0.000002,0.001187,0.000000,0.000000
1541,131.127395,-28.221055,0.000005,0.000001,0.001085,0.000000,0.000000
1542,131.127574,-28.220071,0.000006,0.000000,0.000994,0.000000,0.000000
1543,131.127754,-28.219087,0.000009,0.000000,0.000897,0.000000,0.000000
1544,131.127933,-28.218104,0.000012,0.000000,0.000825,0.000000,0.000000
1545,131.128112,-28.217120,0.000015,0.000000,0.000785,0.000000,0.000000
1546,131.128292,-28.216136,0.000015,0.000000,0.000721,0.000000,0.000000
1547,131.128471,-28.215152,0.000014,0.000000,0.000668,0.000000,0.000000
1548,131.128651,-28.214169,0.000014,0.000000,0.000638,0.000000,0.000000
1549,131.128830,-28.213185,0.000014,0.000000,0.000643,0.000000,0.000000
1550,131.129009,-28.212201,0.000020,0.000001,0.000673,0.000000,0.000000
1551,131.129189,-28.211217,0.000036,0.000002,0.000665,0.000000,0.000000
1552,131.129368,-28.210233,0.000097,0.000006,0.000642,0.000000,0.000000
1553,131.129548,-28.209250,0.000297,0.000017,0.000608,0.000000,0.000000
1554,131.129727,-28.208266,0.000741,0.000046,0.000601,0.000000,0.000000
1555,131.129906,-28.207282,0.001174,0.000159,0.000574,0.000000,0.000000
1556,131.130086,-28.206298,0.001286,0.000576,0.000528,0.000000,0.000000
1557,131.130265,-28.205315,0.001109,0.002173,0.000401,0.000000,0.000000
1558,131.130445,-28.204331,0.000826,0.006623,0.000282,0.000000,0.000000
1559,131.130624,-28.203347,0.000555,0.011044,0.000197,0.000000,0.000000
1560,131.130804,-28.202363,0.000366,0.011506,0.000137,0.000000,0.000000
1561,131.130983,-28.201379,0.000232,0.012627,0.000104,0.000000,0.000000
1562,131.131162,-28.200396,0.000157,0.022923,0.000087,0.000000,0.000000
1563,131.131342,-28.199412,0.000131,0.039368,0.000076,0.000000,0.000000
1564,131.131521,-28.198428,0.000133,0.032148,0.000064,0.000000,0.000000
1565,131.131701,-28.197444,0.000143,0.013492,0.000045,0.000000,0.000000
1566,131.131880,-28.196461,0.000126,0.004801,0.000031,0.000000,0.000000
1567,131.132059,-28.195477,0.000155,0.003198,0.000022,0.000000,0.000000
1568,131.132239,-28.194493,0.000304,0.003007,0.000017,0.000000,0.000000
1569,131.132418,-28.193509,0.000971,0.003209,0.000016,0.000000,0.000000
1570,131.132598,-28.192525,0.003954,0.002983,0.000018,0.000000,0.000000
1571,131.132777,-28.191542,0.011612,0.002523,0.000019,0.000000,0.000000
1572,131.132956,-28.190558,0.016469,0.001598,0.000018,0.000000,0.000000
1573,131.133136,-28.189574,0.015176,0.000512,0.000015,0.000000,0.000000
1574,131.133315,-28.188590,0.014399,0.000042,0.000010,0.000000,0.000000
1575,131.133495,-28.187607,0.020041,0.000003,0.000007,0.000000,0.000000
1576,131.133674,-28.186623,0.029911,0.000000,0.000006,0.000000,0.000000
1577,131.133854,-28.185639,0.037009,0.000000,0.000005,0.000000,0.000000
1578,131.134033,-28.184655,0.013509,0.000000,0.000004,0.000000,0.000000
1579,131.134212,-28.183672,0.002030,0.000000,0.000004,0.000000,0.000000
1580,131.134392,-28.182688,0.000429,0.000000,0.000003,0.000000,0.000000
1581,131.134571,-28.181704,0.000294,0.000000,0.000002,0.000000,0.000000
1582,131.134751,-28.180720,0.000090,0.000000,0.000001,0.000001,0.000000
1583,131.134930,-28.179736,0.000036,0.000000,0.000001,0.000002,0.000000
1584,131.135109,-28.178753,0.000025,0.000000,0.000001,0.000004,0.000000
1585,131.135289,-28.177769,0.000018,0.000000,0.000000,0.000009,0.000000
1586,131.135468,-28.176785,0.000012,0.000000,0.000000,0.000021,0.000000
1587,131.135648,-28.175801,0.000016,0.000000,0.000000,0.000051,0.000000
1588,131.135827,-28.174818,0.000078,0.000000,0.000000,0.000097,0.000000
1589,131.136007,-28.173834,0.000286,0.000000,0.000000,0.000148,0.000000
1590,131.136186,-28.172850,0.000357,0.000000,0.000000,0.000225,0.000000
1591,131.136365,-28.171866,0.000151,0.000000,0.000000,0.000544,0.000000
1592,131.136545,-28.170882,0.000059,0.000000,0.000000,0.001969,0.000000
1593,131.136724,-28.169899,0.000052,0.000000,0.000000,0.007111,0.000000
1594,131.136904,-28.168915,0.000127,0.000000,0.000000,0.010534,0.000000
1595,131.137083,-28.167931,0.000704,0.000001,0.000000,0.007489,0.000000
1596,131.137262,-28.166947,0.004041,0.000004,0.000000,0.005785,0.000000
1597,131.137442,-28.165964,0.011305,0.000009,0.000000,0.008088,0.000000
1598,131.137621,-28.164980,0.010144,0.000031,0.000000,0.017461,0.000000
1599,131.137801,-28.163996,0.002446,0.000143,0.000000,0.040985,0.000000
1600,131.137980,-28.163012,0.000321,0.001092,0.000000,0.079674,0.000000
1601,131.138159,-28.162028,0.000089,0.005102,0.000000,0.116192,0.000000
1602,131.138339,-28.161045,0.000039,0.013310,0.000000,0.138668,0.000000
1603,131.138518,-28.160061,0.000027,0.029594,0.000000,0.127536,0.000000
1604,131.138698,-28.159077,0.000026,0.077838,0.000000,0.077922,0.000000
1605,131.138877,-28.158093,0.000016,0.187590,0.000000,0.045907,0.000000
1606,131.139057,-28.157110,0.000011,0.329724,0.000000,0.032576,0.000000
1607,131.139236,-28.156126,0.000010,0.225750,0.000000,0.028186,0.000000
1608,131.139415,-28.155142,0.000011,0.048473,0.000000,0.028682,0.000000
1609,131.139595,-28.154158,0.000012,0.005416,0.000000,0.032210,0.000000
1610,131.139774,-28.153175,0.000015,0.000759,0.000000,0.036389,0.000000
1611,131.139954,-28.152191,0.000011,0.000269,0.000000,0.036757,0.000000
1612,131.140133,-28.151207,0.000008,0.000150,0.000000,0.024913,0.000000
1613,131.140312,-28.150223,0.000005,0.000190,0.000000,0.012301,0.000000
1614,131.140492,-28.149239,0.000004,0.000566,0.000000,0.005903,0.000000
1615,131.140671,-28.148256,0.000004,0.002684,0.000000,0.003788,0.000000
1616,131.140851,-28.147272,0.000003,0.012202,0.000000,0.003737,0.000000
1617,131.141030,-28.146288,0.000003,0.019457,0.000000,0.007194,0.000000
1618,131.141210,-28.145304,0.000002,0.020905,0.000000,0.011431,0.000000
1619,131.141389,-28.144321,0.000001,0.015328,0.000000,0.011059,0.000000
1620,131.141568,-28.143337,0.000001,0.007376,0.000000,0.005364,0.000000
1621,131.141748,-28.142353,0.000001,0.002384,0.000000,0.001749,0.000000
1622,131.141927,-28.141369,0.000000,0.001634,0.000000,0.000758,0.000000
1623,131.142107,-28.140385,0.000000,0.001446,0.000000,0.000588,0.000000
1624,131.142286,-28.139402,0.000003,0.000878,0.000000,0.000453,0.000000
1625,131.142465,-28.138418,0.000003,0.000207,0.000000,0.000162,0.000000
1626,131.142645,-28.137434,0.000002,0.000021,0.000000,0.000022,0.000000
1627,131.142824,-28.136450,0.000002,0.000002,0.000000,0.000003,0.000000
1628,131.143004,-28.135467,0.000002,0.000000,0.000000,0.000000,0.000000
1629,131.143183,-28.134483,0.000003,0.000000,0.000000,0.000000,0.000000
1630,131.143362,-28.133499,0.000005,0.000000,0.000000,0.000000,0.000000
1631,131.143542,-28.132515,0.000006,0.000000,0.000000,0.000001,0.000000
1632,131.143721,-28.131532,0.000005,0.000000,0.000000,0.000001,0.000000
1633,131.143901,-28.130548,0.000004,0.000000,0.000000,0.000002,0.000000
1634,131.144080,-28.129564,0.000004,0.000000,0.000000,0.000001,0.000000
1635,131.144260,-28.128580,0.000004,0.000000,0.000000,0.000000,0.000000
1636,131.144439,-28.127596,0.000003,0.000000,0.000000,0.000000,0.000000
1637,131.144618,-28.126613,0.000002,0.000000,0.000000,0.000000,0.000000
1638,131.144798,-28.125629,0.000002,0.000000,0.000000,0.000000,0.000000
1639,131.144977,-28.124645,0.000002,0.000000,0.000000,0.000000,0.000000
1640,131.145157,-28.123661,0.000002,0.000000,0.000000,0.000000,0.000000
1641,131.145336,-28.122678,0.000002,0.000000,0.000000,0.000000,0.000000
1642,131.145515,-28.121694,0.000002,0.000000,0.000000,0.000000,0.000000
1643,131.145695,-28.120710,0.000003,0.000000,0.000000,0.000000,0.000000
1644,131.145874,-28.119726,0.000003,0.000000,0.000000,0.000000,0.000000
1645,131.146054,-28.118742,0.000004,0.000000,0.000000,0.000000,0.000000
1646,131.146233,-28.117759,0.000005,0.000000,0.000000,0.000000,0.000000
1647,131.146413,-28.116775,0.000006,0.000000,0.000000,0.000000,0.000000
1648,131.146592,-28.115791,0.000006,0.000000,0.000000,0.000000,0.000000
1649,131.146771,-28.114807,0.000005,0.000000,0.000000,0.000000,0.000000
1650,131.146951,-28.113824,0.000004,0.000000,0.000000,0.000000,0.000000
1651,131.147130,-28.112840,0.000003,0.000000,0.000000,0.000000,0.000000
1652,131.147310,-28.111856,0.000002,0.000000,0.000000,0.000000,0.000000
1653,131.147489,-28.110872,0.000002,0.000000,0.000000,0.000000,0.000000
1654,131.147668,-28.109888,0.000002,0.000000,0.000000,0.000000,0.000000
1655,131.147848,-28.108905,0.000002,0.000000,0.000000,0.000000,0.000000
1656,131.148027,-28.107921,0.000002,0.000000,0.000002,0.000000,0.000000
1657,131.148207,-28.106937,0.000004,0.000000,0.000009,0.000000,0.000000
1658,131.148386,-28.105953,0.000006,0.000000,0.000029,0.000000,0.000000
1659,131.148565,-28.104970,0.000009,0.000000,0.000075,0.000000,0.000000
1660,131.148745,-28.103986,0.000014,0.000000,0.000146,0.000000,0.000000
1661,131.148924,-28.103002,0.000024,0.000000,0.000211,0.000000,0.000000
1662,131.149104,-28.102018,0.000052,0.000000,0.000244,0.000000,0.000000
1663,131.149283,-28.101035,0.000115,0.000000,0.000275,0.000000,0.000000
1664,131.149463,-28.100051,0.000146,0.000000,0.000300,0.000000,0.000000
1665,131.149642,-28.099067,0.000152,0.000000,0.000318,0.000000,0.000000
1666,131.149821,-28.098083,0.000143,0.000000,0.000347,0.000000,0.000000
1667,131.150001,-28.097099,0.000142,0.000000,0.000347,0.000000,0.000000
1668,131.150180,-28.096116,0.000143,0.000000,0.000343,0.000000,0.000000
1669,131.150360,-28.095132,0.000150,0.000000,0.000391,0.000000,0.000000
1670,131.150539,-28.094148,0.000154,0.000000,0.000506,0.000000,0.000000
1671,131.150718,-28.093164,0.000155,0.000000,0.000603,0.000000,0.000000
1672,131.150898,-28.092181,0.000183,0.000000,0.000386,0.000000,0.000000
1673,131.151077,-28.091197,0.000192,0.000000,0.000128,0.000000,0.000000
1674,131.151257,-28.090213,0.000229,0.000000,0.000036,0.000000,0.000000
1675,131.151436,-28.089229,0.000340,0.000000,0.000009,0.000000,0.000000
1676,131.151615,-28.088245,0.000593,0.000000,0.000002,0.000000,0.000000
1677,131.151795,-28.087262,0.001050,0.000000,0.000001,0.000000,0.000000
1678,131.151974,-28.086278,0.001174,0.000000,0.000000,0.000000,0.000000
1679,131.152154,-28.085294,0.001180,0.000000,0.000000,0.000000,0.000000
1680,131.152333,-28.084310,0.001253,0.000000,0.000000,0.000000,0.000000
1681,131.152513,-28.083327,0.001298,0.000000,0.000000,0.000000,0.000000
1682,131.152692,-28.082343,0.001072,0.000000,0.000000,0.000000,0.000000
1683,131.152871,-28.081359,0.000883,0.000000,0.000000,0.000000,0.000000
1684,131.153051,-28.080375,0.000517,0.000000,0.000000,0.000000,0.000000
1685,131.153230,-28.079392,0.000242,0.000000,0.000000,0.000000,0.000000
1686,131.153410,-28.078408,0.000122,0.000000,0.000000,0.000000,0.000000
1687,131.153589,-28.077424,0.000075,0.000000,0.000000,0.000000,0.000000
1688,131.153768,-28.076440,0.000048,0.000000,0.000000,0.000000,0.000000
1689,131.153948,-28.075456,0.000026,0.000000,0.000000,0.000000,0.000000
1690,131.154127,-28.074473,0.000017,0.000000,0.000000,0.000000,0.000000
1691,131.154307,-28.073489,0.000012,0.000000,0.000000,0.000000,0.000000
1692,131.154486,-28.072505,0.000012,0.000000,0.000000,0.000000,0.000000
1693,131.154666,-28.071521,0.000012,0.000000,0.000000,0.000000,0.000000
1694,131.154845,-28.070538,0.000011,0.000000,0.000000,0.000000,0.000000
1695,131.155024,-28.069554,0.000011,0.000000,0.000000,0.000000,0.000000
1696,131.155204,-28.068570,0.000013,0.000000,0.000000,0.000000,0.000000
1697,131.155383,-28.067586,0.000019,0.000000,0.000000,0.000000,0.000000
1698,131.155563,-28.066602,0.000027,0.000000,0.000000,0.000000,0.000000
1699,131.155742,-28.065619,0.000031,0.000000,0.000000,0.000000,0.000000
1700,131.155921,-28.064635,0.000025,0.000000,0.000000,0.000000,0.000000
1701,131.156101,-28.063651,0.000023,0.000000,0.000000,0.000000,0.000000
1702,131.156280,-28.062667,0.000041,0.000000,0.000000,0.000000,0.000000
1703,131.156460,-28.061684,0.000037,0.000000,0.000000,0.000000,0.000000
1704,131.156639,-28.060700,0.000002,0.000000,0.000000,0.000000,0.000000
1705,131.156818,-28.059716,0.000004,0.000000,0.000000,0.000000,0.000000
1706,131.156998,-28.058732,0.000058,0.000000,0.000000,0.000000,0.000000
1707,131.157177,-28.057748,0.000612,0.000000,0.000000,0.000000,0.000000
1708,131.157357,-28.056765,0.000886,0.000000,0.000000,0.000000,0.000000
1709,131.157536,-28.055781,0.000681,0.000000,0.000000,0.000000,0.000000
1710,131.157716,-28.054797,0.000524,0.000000,0.000000,0.000000,0.000000
1711,131.157895,-28.053813,0.000311,0.000000,0.000000,0.000000,0.000000
1712,131.158074,-28.052830,0.000147,0.000000,0.000000,0.000000,0.000000
1713,131.158254,-28.051846,0.000065,0.000000,0.000000,0.000000,0.000000
1714,131.158433,-28.050862,0.000034,0.000000,0.000000,0.000000,0.000000
1715,131.158613,-28.049878,0.000021,0.000000,0.000000,0.000000,0.000000
1716,131.158792,-28.048895,0.000017,0.000000,0.000000,0.000000,0.000000
1717,131.158971,-28.047911,0.000018,0.000000,0.000000,0.000000,0.000000
1718,131.159151,-28.046927,0.000017,0.000000,0.000000,0.000000,0.000000
1719,131.159330,-28.045943,0.000014,0.000000,0.000000,0.000000,0.000000
1720,131.159510,-28.044959,0.000011,0.000000,0.000000,0.000000,0.000000
1721,131.159689,-28.043976,0.000010,0.000000,0.000000,0.000000,0.000000
1722,131.159869,-28.042992,0.000008,0.000000,0.000000,0.000000,0.000000
1723,131.160048,-28.042008,0.000007,0.000000,0.000001,0.000000,0.000000
1724,131.160227,-28.041024,0.000011,0.000000,0.000005,0.000000,0.000000
1725,131.160407,-28.040041,0.000021,0.000001,0.000023,0.000000,0.000000
1726,131.160586,-28.039057,0.000025,0.000001,0.000099,0.000000,0.000000
1727,131.160766,-28.038073,0.000020,0.000003,0.000377,0.000000,0.000000
1728,131.160945,-28.037089,0.000017,0.000009,0.001264,0.000000,0.000000
1729,131.161124,-28.036105,0.000014,0.000022,0.003269,0.000000,0.000000
1730,131.161304,-28.035122,0.000012,0.000045,0.008102,0.000000,0.000000
1731,131.161483,-28.034138,0.000012,0.000052,0.019023,0.000000,0.000000
1732,131.161663,-28.033154,0.000013,0.000028,0.042269,0.000000,0.000000
1733,131.161842,-28.032170,0.000010,0.000011,0.085093,0.000000,0.000000
1734,131.162021,-28.031187,0.000008,0.000003,0.150660,0.000000,0.000000
1735,131.162201,-28.030203,0.000007,0.000001,0.167167,0.000000,0.000000
1736,131.162380,-28.029219,0.000005,0.000000,0.152869,0.000000,0.000000
1737,131.162560,-28.028235,0.000005,0.000000,0.112456,0.000000,0.000000
1738,131.162739,-28.027251,0.000004,0.000000,0.077189,0.000000,0.000000
1739,131.162919,-28.026268,0.000004,0.000000,0.051159,0.000000,0.000000
1740,131.163098,-28.025284,0.000003,0.000000,0.025182,0.000000,0.000000
1741,131.163277,-28.024300,0.000003,0.000000,0.011845,0.000000,0.000000
1742,131.163457,-28.023316,0.000003,0.000000,0.005498,0.000000,0.000000
1743,131.163636,-28.022333,0.000006,0.000000,0.002258,0.000000,0.000000
1744,131.163816,-28.021349,0.000016,0.000000,0.000725,0.000000,0.000000
1745,131.163995,-28.020365,0.000022,0.000000,0.000174,0.000000,0.000000
1746,131.164174,-28.019381,0.000021,0.000000,0.000028,0.000000,0.000000
1747,131.164354,-28.018398,0.000018,0.000000,0.000005,0.000000,0.000000
1748,131.164533,-28.017414,0.000015,0.000000,0.000001,0.000000,0.000000
1749,131.164713,-28.016430,0.000013,0.000000,0.000000,0.000000,0.000000
1750,131.164892,-28.015446,0.000011,0.000000,0.000000,0.000000,0.000000
1751,131.165072,-28.014462,0.000009,0.000000,0.000000,0.000003,0.000000
1752,131.165251,-28.013479,0.000006,0.000000,0.000000,0.000041,0.000000
1753,131.165430,-28.012495,0.000004,0.000000,0.000000,0.000458,0.000000
1754,131.165610,-28.011511,0.000001,0.000000,0.000000,0.004845,0.000000
1755,131.165789,-28.010527,0.000001,0.000000,0.000000,0.048916,0.000000
1756,131.165969,-28.009544,0.000002,0.000000,0.000000,0.325235,0.000000
1757,131.166148,-28.008560,0.000004,0.000000,0.000000,0.504849,0.000000
1758,131.166327,-28.007576,0.000005,0.000000,0.000000,0.089015,0.000000
1759,131.166507,-28.006592,0.000005,0.000000,0.000000,0.004485,0.000000
